datetime,Average Tone,query_name
2025-04-18 00:00:00+00:00,0.0,organic_food
2025-04-19 00:00:00+00:00,1.7007,organic_food
2025-04-20 00:00:00+00:00,0.0,organic_food
2025-04-21 00:00:00+00:00,0.0,organic_food
2025-04-22 00:00:00+00:00,0.0,organic_food
2025-04-23 00:00:00+00:00,0.0,organic_food
2025-04-24 00:00:00+00:00,0.0,organic_food
2025-04-25 00:00:00+00:00,0.0,organic_food
2025-04-26 00:00:00+00:00,0.0,organic_food
2025-04-27 00:00:00+00:00,1.0345,organic_food
2025-04-28 00:00:00+00:00,0.0,organic_food
2025-04-29 00:00:00+00:00,0.0,organic_food
2025-04-30 00:00:00+00:00,0.0,organic_food
2025-05-01 00:00:00+00:00,0.0,organic_food
2025-05-02 00:00:00+00:00,0.0,organic_food
2025-05-03 00:00:00+00:00,0.0,organic_food
2025-05-04 00:00:00+00:00,0.0,organic_food
2025-05-05 00:00:00+00:00,0.5013,organic_food
2025-05-06 00:00:00+00:00,0.0,organic_food
2025-05-07 00:00:00+00:00,0.0,organic_food
2025-05-08 00:00:00+00:00,0.0,organic_food
2025-05-09 00:00:00+00:00,0.0,organic_food
2025-05-10 00:00:00+00:00,-0.7014,organic_food
2025-05-11 00:00:00+00:00,0.0,organic_food
2025-05-12 00:00:00+00:00,0.0986,organic_food
2025-05-13 00:00:00+00:00,0.7491,organic_food
2025-05-14 00:00:00+00:00,0.0,organic_food
2025-05-15 00:00:00+00:00,2.8668,organic_food
2025-05-16 00:00:00+00:00,0.9009,organic_food
2025-05-17 00:00:00+00:00,0.0,organic_food
2025-05-18 00:00:00+00:00,0.0,organic_food
2025-05-19 00:00:00+00:00,2.8504,organic_food
2025-05-20 00:00:00+00:00,0.0,organic_food
2025-05-21 00:00:00+00:00,0.0,organic_food
2025-05-22 00:00:00+00:00,0.0,organic_food
2025-05-23 00:00:00+00:00,1.4925,organic_food
2025-05-24 00:00:00+00:00,0.0,organic_food
2025-05-25 00:00:00+00:00,0.0,organic_food
2025-05-26 00:00:00+00:00,0.0,organic_food
2025-05-27 00:00:00+00:00,1.232,organic_food
2025-05-28 00:00:00+00:00,-3.9446,organic_food
2025-05-29 00:00:00+00:00,-3.1161,organic_food
2025-05-30 00:00:00+00:00,0.6424,organic_food
2025-05-31 00:00:00+00:00,3.639,organic_food
2025-06-01 00:00:00+00:00,0.0,organic_food
2025-06-02 00:00:00+00:00,0.0,organic_food
2025-06-03 00:00:00+00:00,0.0,organic_food
2025-06-04 00:00:00+00:00,0.0,organic_food
2025-06-05 00:00:00+00:00,0.0,organic_food
2025-06-06 00:00:00+00:00,0.0,organic_food
2025-06-07 00:00:00+00:00,2.0339,organic_food
2025-06-08 00:00:00+00:00,0.0,organic_food
2025-06-09 00:00:00+00:00,0.0,organic_food
2025-06-10 00:00:00+00:00,-1.5625,organic_food
2025-06-11 00:00:00+00:00,0.0,organic_food
2025-06-12 00:00:00+00:00,0.0,organic_food
2025-06-13 00:00:00+00:00,-1.5625,organic_food
2025-06-14 00:00:00+00:00,0.0,organic_food
2025-07-02 00:00:00+00:00,0.0,organic_food
2025-07-03 00:00:00+00:00,-0.5248,organic_food
2025-07-04 00:00:00+00:00,0.0,organic_food
2025-07-05 00:00:00+00:00,0.0,organic_food
2025-07-06 00:00:00+00:00,0.0,organic_food
2025-07-07 00:00:00+00:00,0.0,organic_food
2025-07-08 00:00:00+00:00,0.6878,organic_food
2025-07-09 00:00:00+00:00,0.0,organic_food
2025-07-10 00:00:00+00:00,0.0,organic_food
2025-07-11 00:00:00+00:00,0.0,organic_food
2025-07-12 00:00:00+00:00,0.0,organic_food
2025-07-13 00:00:00+00:00,0.0,organic_food
2025-07-14 00:00:00+00:00,3.1629,organic_food
2025-07-15 00:00:00+00:00,0.0,organic_food
2025-07-16 00:00:00+00:00,2.6873,organic_food
2025-07-17 00:00:00+00:00,0.0,organic_food
2025-07-18 00:00:00+00:00,0.0,organic_food
