time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,sunshine_duration,et0_fao_evapotranspiration,is_forecast,day_of_year,temp_historical_mean,precip_historical_mean,temp_anomaly,precip_anomaly,temp_anomaly_category,temp_range,is_rainy,is_hot,is_cold,is_windy,month,season,day_of_week,is_weekend
2025-06-14,30.0,14.8,23.1,0.0,0.0,0.0,0.0,17.8,43.6,55486.68,7.17,False,165,18.266666666666666,0.13333333333333333,4.833333333333336,-0.13333333333333333,warm,15.2,False,True,False,False,6,summer,5,True
2025-06-15,32.8,17.4,23.8,1.7,1.7,0.0,4.0,23.2,56.9,46837.41,6.18,False,166,18.966666666666665,1.0,4.833333333333336,0.7,warm,15.399999999999999,True,True,False,False,6,summer,6,True
2025-06-16,22.2,16.2,18.9,0.2,0.2,0.0,2.0,20.8,48.6,37547.95,4.1,False,167,17.03333333333333,10.633333333333333,1.8666666666666671,-10.433333333333334,normal,6.0,False,False,False,False,6,summer,0,False
2025-06-17,25.9,13.4,20.3,0.0,0.0,0.0,0.0,10.2,29.2,52338.27,5.31,False,168,18.2,0.6333333333333334,2.1000000000000014,-0.6333333333333334,warm,12.499999999999998,False,True,False,False,6,summer,1,False
2025-06-18,27.2,16.3,22.2,0.0,0.0,0.0,0.0,18.8,46.8,47244.55,5.74,False,169,20.2,0.6333333333333334,2.0,-0.6333333333333334,normal,10.899999999999999,False,True,False,False,6,summer,2,False
2025-06-19,22.2,15.2,19.0,0.0,0.0,0.0,0.0,21.9,52.2,55241.23,5.58,False,170,19.866666666666667,2.1333333333333333,-0.8666666666666671,-2.1333333333333333,normal,7.0,False,False,False,False,6,summer,3,False
2025-06-20,23.5,11.1,18.2,0.0,0.0,0.0,0.0,9.8,29.2,55410.49,5.4,False,171,18.566666666666666,1.2,-0.36666666666666714,-1.2,normal,12.4,False,False,False,False,6,summer,4,False
2025-06-21,28.6,12.5,22.1,0.0,0.0,0.0,0.0,9.0,27.7,55602.73,5.81,False,172,20.733333333333334,1.0999999999999999,1.3666666666666671,-1.0999999999999999,normal,16.1,False,True,False,False,6,summer,5,True
2025-06-22,34.0,17.3,27.2,0.0,0.0,0.0,0.0,14.7,35.3,55459.24,7.51,False,173,23.599999999999998,2.6,3.6000000000000014,-2.6,warm,16.7,False,True,False,False,6,summer,6,True
2025-06-23,26.5,16.2,22.5,2.9,2.9,0.0,6.0,29.6,82.4,52517.77,5.97,False,174,19.766666666666666,11.466666666666667,2.7333333333333343,-8.566666666666666,warm,10.3,True,True,False,False,6,summer,0,False
2025-06-24,22.5,14.1,17.9,1.7,1.7,0.0,1.0,27.3,60.8,27400.72,4.03,False,175,18.433333333333334,0.5666666666666667,-0.533333333333335,1.1333333333333333,normal,8.4,True,False,False,False,6,summer,1,False
2025-06-25,24.3,17.4,20.3,4.5,4.5,0.0,13.0,23.7,55.8,37917.86,4.04,False,176,20.166666666666668,1.7,0.13333333333333286,2.8,normal,6.900000000000002,True,False,False,False,6,summer,2,False
2025-06-26,30.5,14.4,21.4,3.3,3.3,0.0,2.0,19.1,48.6,43356.83,4.48,False,177,21.366666666666664,2.566666666666667,0.03333333333333499,0.733333333333333,normal,16.1,True,True,False,False,6,summer,3,False
2025-06-27,22.0,16.3,18.8,1.5,1.5,0.0,5.0,23.1,55.4,33776.57,3.45,False,178,19.833333333333332,0.8333333333333334,-1.0333333333333314,0.6666666666666666,normal,5.699999999999999,True,False,False,False,6,summer,4,False
2025-06-28,28.0,14.2,21.5,0.0,0.0,0.0,0.0,19.2,44.6,45803.0,4.75,False,179,21.099999999999998,4.366666666666666,0.40000000000000213,-4.366666666666666,normal,13.8,False,True,False,False,6,summer,5,True
2025-06-29,28.3,18.5,23.5,1.0,1.0,0.0,4.0,22.4,56.5,53833.54,5.77,False,180,22.0,1.6666666666666667,1.5,-0.6666666666666667,normal,9.8,False,True,False,False,6,summer,6,True
2025-06-30,26.6,13.5,20.6,0.0,0.0,0.0,0.0,12.2,31.7,55154.65,6.05,False,181,20.833333333333332,2.8333333333333335,-0.23333333333333073,-2.8333333333333335,normal,13.100000000000001,False,True,False,False,6,summer,0,False
2025-07-01,32.8,14.6,24.6,0.0,0.0,0.0,0.0,13.0,30.6,55122.01,6.68,False,182,22.3,3.033333333333333,2.3000000000000007,-3.033333333333333,warm,18.199999999999996,False,True,False,False,7,summer,1,False
2025-07-02,37.6,19.8,29.9,0.0,0.0,0.0,0.0,10.0,28.8,55084.98,7.47,False,183,21.933333333333334,3.2000000000000006,7.966666666666665,-3.2000000000000006,very_warm,17.8,False,True,False,False,7,summer,2,False
2025-07-03,29.8,18.4,22.9,0.2,0.2,0.0,1.0,20.1,47.5,34361.76,5.28,False,184,18.666666666666668,0.3,4.233333333333331,-0.09999999999999998,warm,11.400000000000002,False,True,False,False,7,summer,3,False
2025-07-04,24.9,13.4,19.7,0.0,0.0,0.0,0.0,20.0,45.0,45321.61,5.56,False,185,17.666666666666668,0.26666666666666666,2.0333333333333314,-0.26666666666666666,warm,11.499999999999998,False,False,False,False,7,summer,4,False
2025-07-05,28.6,14.9,22.5,0.0,0.0,0.0,0.0,18.1,40.7,50677.93,6.22,False,186,18.900000000000002,2.1,3.599999999999998,-2.1,warm,13.700000000000001,False,True,False,False,7,summer,5,True
2025-07-06,29.4,18.0,23.5,0.0,0.0,0.0,0.0,21.4,52.2,36124.71,6.37,False,187,19.333333333333332,0.13333333333333333,4.166666666666668,-0.13333333333333333,warm,11.399999999999999,False,True,False,False,7,summer,6,True
2025-07-07,24.6,16.4,20.2,6.8,6.8,0.0,6.0,15.1,35.3,36343.32,4.27,False,188,20.733333333333334,2.3,-0.533333333333335,4.5,normal,8.200000000000003,True,False,False,False,7,summer,0,False
2025-07-08,21.5,14.4,17.8,0.5,0.5,0.0,2.0,16.4,39.6,43625.69,4.27,False,189,19.866666666666667,0.16666666666666666,-2.0666666666666664,0.33333333333333337,cold,7.1,False,False,False,False,7,summer,1,False
2025-07-09,21.4,14.7,17.4,2.3,2.3,0.0,13.0,20.3,49.3,38762.49,3.59,False,190,20.900000000000002,0.7666666666666666,-3.5000000000000036,1.5333333333333332,cold,6.699999999999999,True,False,False,False,7,summer,2,False
2025-07-10,22.1,15.1,17.7,4.3,4.3,0.0,5.0,13.6,40.7,42441.31,3.68,False,191,22.03333333333333,1.8999999999999997,-4.333333333333332,2.4000000000000004,cold,7.000000000000002,True,False,False,False,7,summer,3,False
2025-07-11,21.9,13.2,17.0,8.4,8.4,0.0,11.0,18.9,45.7,24925.83,2.88,False,192,22.0,3.5333333333333337,-5.0,4.866666666666667,very_cold,8.7,True,False,False,False,7,summer,4,False
2025-07-12,17.5,14.4,15.8,21.3,21.3,0.0,19.0,16.8,30.6,0.0,0.91,False,193,20.8,9.366666666666667,-5.0,11.933333333333334,very_cold,3.0999999999999996,True,False,False,False,7,summer,5,True
2025-07-13,21.5,14.9,18.0,11.0,11.0,0.0,11.0,11.0,27.7,25886.05,2.46,False,194,20.099999999999998,4.533333333333333,-2.099999999999998,6.466666666666667,cold,6.6,True,False,False,False,7,summer,6,True
2025-07-14,24.1,15.1,19.6,8.1,8.1,0.0,5.0,11.2,29.2,44331.89,3.61,False,195,19.633333333333336,3.733333333333333,-0.03333333333333499,4.366666666666667,normal,9.000000000000002,True,False,False,False,7,summer,0,False
2025-07-15,22.0,15.8,18.8,3.1,3.1,0.0,6.0,17.5,41.8,38282.49,2.95,False,196,21.599999999999998,1.5333333333333332,-2.799999999999997,1.5666666666666669,cold,6.199999999999999,True,False,False,False,7,summer,1,False
2025-07-16,20.5,13.4,17.3,5.6,5.6,0.0,8.0,12.6,39.6,52634.91,3.7,False,197,21.433333333333334,2.233333333333333,-4.133333333333333,3.3666666666666667,cold,7.1,True,False,False,False,7,summer,2,False
2025-07-17,19.1,13.8,16.7,15.3,15.3,0.0,9.0,19.5,43.9,26262.81,1.98,False,198,20.266666666666666,5.566666666666666,-3.5666666666666664,9.733333333333334,cold,5.300000000000001,True,False,False,False,7,summer,3,False
2025-07-18,22.9,16.2,19.4,0.7,0.7,0.0,6.0,11.5,22.7,46770.13,3.36,False,199,19.666666666666668,0.26666666666666666,-0.26666666666666927,0.4333333333333333,normal,6.699999999999999,False,False,False,False,7,summer,4,False
2025-07-19,26.0,15.8,21.4,0.0,0.0,0.0,0.0,8.7,19.8,52797.03,4.53,False,200,20.599999999999998,0.09999999999999999,0.8000000000000007,-0.09999999999999999,normal,10.2,False,True,False,False,7,summer,5,True
2025-07-20,28.9,17.5,23.5,0.0,0.0,0.0,0.0,10.9,28.1,51892.11,5.11,False,201,21.400000000000002,0.39999999999999997,2.099999999999998,-0.39999999999999997,warm,11.399999999999999,False,True,False,False,7,summer,6,True
2025-07-21,22.2,16.0,19.8,44.8,44.8,0.0,19.0,20.3,40.0,2011.52,1.83,False,202,20.5,15.399999999999999,-0.6999999999999993,29.4,normal,6.199999999999999,True,False,False,False,7,summer,0,False
2025-07-22,21.5,14.4,18.0,9.0,9.0,0.0,11.0,18.0,47.5,34078.22,3.19,False,203,20.46666666666667,3.3333333333333335,-2.4666666666666686,5.666666666666666,cold,7.1,True,False,False,False,7,summer,1,False
2025-07-23,19.7,15.6,17.7,25.2,25.2,0.0,21.0,20.2,44.6,0.0,1.44,False,204,20.03333333333333,9.033333333333333,-2.333333333333332,16.166666666666664,cold,4.1,True,False,False,False,7,summer,2,False
2025-07-24,22.4,16.2,19.4,1.4,1.4,0.0,10.0,13.3,29.2,35999.78,3.05,False,205,20.366666666666664,5.033333333333333,-0.966666666666665,-3.6333333333333333,normal,6.199999999999999,True,False,False,False,7,summer,3,False
2025-07-25,23.5,17.9,19.8,7.7,7.7,0.0,19.0,15.9,34.9,40255.73,2.96,False,206,19.233333333333334,2.8666666666666667,0.5666666666666664,4.833333333333334,normal,5.600000000000001,True,False,False,False,7,summer,4,False
2025-07-26,20.8,17.2,18.8,0.7,0.7,0.0,6.0,9.5,24.5,15209.25,2.39,False,207,17.8,0.3333333333333333,1.0,0.36666666666666664,normal,3.6000000000000014,False,False,False,False,7,summer,5,True
2025-07-27,23.8,15.2,19.7,0.7,0.7,0.0,5.0,7.6,19.4,50400.0,3.81,False,208,18.733333333333334,1.9000000000000001,0.966666666666665,-1.2000000000000002,normal,8.600000000000001,False,False,False,False,7,summer,6,True
2025-07-28,22.3,15.5,18.3,4.4,4.4,0.0,9.0,17.7,42.1,34036.4,2.89,False,209,19.2,16.6,-0.8999999999999986,-12.200000000000001,normal,6.800000000000001,True,False,False,False,7,summer,0,False
2025-07-29,20.2,14.1,17.0,1.1,1.1,0.0,7.0,18.2,41.8,50867.62,3.62,False,210,18.3,8.5,-1.3000000000000007,-7.4,normal,6.1,True,False,False,False,7,summer,1,False
2025-07-30,21.4,12.9,17.2,0.1,0.1,0.0,1.0,13.4,33.5,50820.42,4.19,False,211,18.03333333333333,2.6666666666666665,-0.8333333333333321,-2.5666666666666664,normal,8.499999999999998,False,False,False,False,7,summer,2,False
2025-07-31,19.4,14.1,16.5,3.1,3.1,0.0,10.0,18.4,44.3,38057.93,2.57,False,212,17.866666666666664,2.966666666666667,-1.3666666666666636,0.1333333333333333,normal,5.299999999999999,True,False,False,False,7,summer,3,False
2025-08-01,20.8,14.5,17.1,5.5,5.5,0.0,6.0,14.0,32.4,47986.9,2.97,False,213,19.2,6.266666666666667,-2.099999999999998,-0.7666666666666666,cold,6.300000000000001,True,False,False,False,8,summer,4,False
2025-08-02,21.6,13.9,17.4,3.1,3.1,0.0,10.0,13.3,31.0,34277.15,3.09,False,214,19.3,3.1666666666666665,-1.9000000000000021,-0.06666666666666643,normal,7.700000000000001,True,False,False,False,8,summer,5,True
2025-08-03,18.9,13.8,16.3,1.0,1.0,0.0,7.0,16.9,38.9,30906.16,2.49,False,215,18.266666666666666,1.1333333333333333,-1.966666666666665,-0.1333333333333333,normal,5.099999999999998,False,False,False,False,8,summer,6,True
2025-08-04,22.2,14.6,17.7,8.5,8.5,0.0,12.0,15.6,34.2,28800.0,2.52,False,216,18.633333333333333,3.1,-0.9333333333333336,5.4,normal,7.6,True,False,False,False,8,summer,0,False
2025-08-05,19.2,14.8,17.8,7.9,7.9,0.0,14.0,16.0,32.8,10845.91,1.59,False,217,18.333333333333332,5.2,-0.5333333333333314,2.7,normal,4.399999999999999,True,False,False,False,8,summer,1,False
2025-08-06,20.4,12.0,16.2,0.7,0.7,0.0,5.0,17.8,41.4,49803.39,3.7,False,218,16.833333333333332,4.1000000000000005,-0.6333333333333329,-3.4000000000000004,normal,8.399999999999999,False,False,False,False,8,summer,2,False
2025-08-07,24.1,12.6,18.6,0.0,0.0,0.0,0.0,10.9,27.0,46800.0,4.2,False,219,18.133333333333333,0.5333333333333333,0.46666666666666856,-0.5333333333333333,normal,11.500000000000002,False,False,False,False,8,summer,3,False
2025-08-08,26.8,15.4,20.7,0.0,0.0,0.0,0.0,15.5,35.6,35615.29,3.55,False,220,19.566666666666666,1.5666666666666667,1.1333333333333329,-1.5666666666666667,normal,11.4,False,True,False,False,8,summer,4,False
2025-08-09,28.5,14.9,21.9,0.0,0.0,0.0,0.0,12.3,25.6,49483.52,4.57,False,221,19.233333333333334,0.2333333333333333,2.6666666666666643,-0.2333333333333333,warm,13.6,False,True,False,False,8,summer,5,True
2025-08-10,23.5,16.2,19.6,0.0,0.0,0.0,0.0,18.5,43.6,49393.03,4.29,False,222,18.466666666666665,1.1,1.1333333333333364,-1.1,normal,7.300000000000001,False,False,False,False,8,summer,6,True
2025-08-11,25.1,12.1,19.2,0.0,0.0,0.0,0.0,6.5,21.6,49302.36,4.27,False,223,19.400000000000002,0.0,-0.20000000000000284,0.0,normal,13.000000000000002,False,True,False,False,8,summer,0,False
2025-08-12,28.8,14.1,21.9,0.0,0.0,0.0,0.0,11.4,27.7,49211.54,5.02,False,224,21.3,2.0,0.5999999999999979,-2.0,normal,14.700000000000001,False,True,False,False,8,summer,1,False
2025-08-13,31.5,16.7,23.8,0.0,0.0,0.0,0.0,12.2,28.8,48660.55,5.37,False,225,21.766666666666666,0.0,2.033333333333335,0.0,warm,14.8,False,True,False,False,8,summer,2,False
2025-08-14,32.8,17.8,25.6,0.0,0.0,0.0,0.0,9.1,22.7,48925.95,5.22,False,226,23.7,0.03333333333333333,1.9000000000000021,-0.03333333333333333,normal,14.999999999999996,False,True,False,False,8,summer,3,False
2025-08-15,33.0,20.2,26.3,0.5,0.5,0.0,1.0,16.7,35.6,48534.17,4.94,False,227,25.333333333333332,5.666666666666667,0.9666666666666686,-5.166666666666667,normal,12.8,False,True,False,False,8,summer,4,False
2025-08-16,24.7,17.1,20.6,0.0,0.0,0.0,0.0,16.0,39.2,32805.75,3.87,False,228,22.26666666666667,3.3000000000000003,-1.6666666666666679,-3.3000000000000003,normal,7.599999999999998,False,False,False,False,8,summer,5,True
2025-08-17,23.4,12.2,17.9,0.2,0.2,0.0,2.0,10.6,27.0,47937.99,3.36,False,229,20.933333333333334,0.3666666666666667,-3.033333333333335,-0.16666666666666669,cold,11.2,False,False,False,False,8,summer,6,True
2025-08-18,24.0,11.6,18.5,0.0,0.0,0.0,0.0,9.9,27.0,48093.23,3.82,False,230,21.599999999999998,0.39999999999999997,-3.099999999999998,-0.39999999999999997,cold,12.4,False,False,False,False,8,summer,0,False
2025-08-19,26.6,13.9,20.9,0.0,0.0,0.0,0.0,9.0,22.0,47626.26,4.23,False,231,22.133333333333336,0.03333333333333333,-1.2333333333333378,-0.03333333333333333,normal,12.700000000000001,False,True,False,False,8,summer,1,False
2025-08-20,24.0,14.8,19.3,0.0,0.0,0.0,0.0,15.5,34.2,46052.08,3.79,False,232,20.966666666666665,0.06666666666666667,-1.6666666666666643,-0.06666666666666667,normal,9.2,False,False,False,False,8,summer,2,False
2025-08-21,23.5,11.4,17.6,0.0,0.0,0.0,0.0,17.8,39.2,46925.25,4.45,False,233,20.400000000000002,0.06666666666666667,-2.8000000000000007,-0.06666666666666667,cold,12.1,False,False,False,False,8,summer,3,False
2025-08-22,19.6,11.1,15.5,0.1,0.1,0.0,1.0,21.4,50.0,36011.35,3.57,False,234,18.933333333333334,0.26666666666666666,-3.4333333333333336,-0.16666666666666666,cold,8.500000000000002,False,False,False,False,8,summer,4,False
2025-08-23,17.5,11.9,14.0,1.1,1.1,0.0,7.0,23.9,57.2,35700.81,3.13,False,235,18.099999999999998,0.3666666666666667,-4.099999999999998,0.7333333333333334,cold,5.6,True,False,False,False,8,summer,5,True
2025-08-24,18.2,8.4,13.9,0.0,0.0,0.0,0.0,17.9,42.5,38653.18,3.01,False,236,19.833333333333332,0.0,-5.933333333333332,0.0,very_cold,9.799999999999999,False,False,False,False,8,summer,6,True
2025-08-25,18.6,9.9,14.6,0.1,0.1,0.0,1.0,17.3,41.0,32595.58,2.58,False,237,21.099999999999998,1.9666666666666666,-6.499999999999998,-1.8666666666666665,very_cold,8.700000000000001,False,False,False,False,8,summer,0,False
2025-08-26,21.0,8.9,15.6,0.0,0.0,0.0,0.0,10.3,24.5,44614.43,3.38,False,238,19.3,0.3,-3.700000000000001,-0.3,cold,12.1,False,False,False,False,8,summer,1,False
2025-08-27,27.9,13.3,20.4,0.0,0.0,0.0,0.0,11.8,32.8,44726.73,3.98,False,239,19.333333333333332,0.26666666666666666,1.0666666666666664,-0.26666666666666666,normal,14.599999999999998,False,True,False,False,8,summer,2,False
2025-08-28,21.6,17.5,19.5,9.2,9.2,0.0,12.0,11.5,24.5,2275.91,1.03,False,240,18.733333333333334,3.0666666666666664,0.7666666666666657,6.133333333333333,normal,4.100000000000001,True,False,False,False,8,summer,3,False
2025-08-29,20.5,16.3,18.4,2.3,2.3,0.0,8.0,8.6,18.7,2721.1,1.23,False,241,18.966666666666665,2.4,-0.5666666666666664,-0.10000000000000009,normal,4.199999999999999,True,False,False,False,8,summer,4,False
2025-08-30,22.4,14.8,18.4,0.2,0.2,0.0,2.0,10.4,31.0,33114.34,2.95,False,242,20.666666666666668,0.10000000000000002,-2.2666666666666693,0.09999999999999999,cold,7.599999999999998,False,False,False,False,8,summer,5,True
2025-08-31,24.6,12.6,19.0,0.0,0.0,0.0,0.0,9.3,23.0,43787.41,3.53,False,243,18.966666666666665,1.5333333333333332,0.03333333333333499,-1.5333333333333332,normal,12.000000000000002,False,False,False,False,8,summer,6,True
2025-09-01,26.5,14.8,20.4,0.6,0.6,0.0,1.0,17.4,40.0,40778.64,3.75,False,244,18.433333333333334,0.19999999999999998,1.966666666666665,0.4,normal,11.7,False,True,False,False,9,autumn,0,False
2025-09-02,20.4,15.8,17.3,13.5,13.5,0.0,13.0,9.8,22.7,12530.77,1.23,False,245,17.733333333333334,4.966666666666667,-0.43333333333333357,8.533333333333333,normal,4.599999999999998,True,False,False,False,9,autumn,1,False
2025-09-03,23.4,13.9,18.7,0.0,0.0,0.0,0.0,17.9,42.5,40896.78,3.31,False,246,18.5,0.0,0.1999999999999993,0.0,normal,9.499999999999998,False,False,False,False,9,autumn,2,False
2025-09-04,26.4,15.9,20.9,0.0,0.0,0.0,0.0,12.5,29.5,40517.07,3.49,False,247,21.166666666666668,0.03333333333333333,-0.26666666666666927,-0.03333333333333333,normal,10.499999999999998,False,True,False,False,9,autumn,3,False
2025-09-05,20.0,15.6,17.7,5.3,5.3,0.0,10.0,15.0,39.6,17009.15,1.62,False,248,21.633333333333336,1.7666666666666666,-3.933333333333337,3.533333333333333,cold,4.4,True,False,False,False,9,autumn,4,False
2025-09-06,20.4,12.9,16.6,0.1,0.1,0.0,1.0,9.1,23.8,43200.0,2.76,False,249,21.066666666666666,0.03333333333333333,-4.466666666666665,0.06666666666666668,cold,7.499999999999998,False,False,False,False,9,autumn,5,True
2025-09-07,21.3,11.9,16.4,0.0,0.0,0.0,0.0,10.9,21.6,43157.39,3.0,False,250,20.833333333333332,0.0,-4.433333333333334,0.0,cold,9.4,False,False,False,False,9,autumn,6,True
2025-09-08,21.9,11.9,17.0,0.0,0.0,0.0,0.0,9.7,25.2,42965.83,2.79,False,251,21.066666666666666,0.0,-4.066666666666666,0.0,cold,9.999999999999998,False,False,False,False,9,autumn,0,False
2025-09-09,24.1,12.6,18.5,0.0,0.0,0.0,0.0,11.0,29.2,42693.06,3.06,False,252,22.2,0.0,-3.6999999999999993,0.0,cold,11.500000000000002,False,False,False,False,9,autumn,1,False
2025-09-10,22.1,15.1,18.5,7.7,7.7,0.0,6.0,10.3,24.8,31754.7,2.4,False,253,19.766666666666666,5.066666666666666,-1.2666666666666657,2.6333333333333337,normal,7.000000000000002,True,False,False,False,9,autumn,2,False
2025-09-11,22.0,13.6,17.0,7.3,7.3,0.0,9.0,17.3,48.6,40053.72,2.57,False,254,18.733333333333334,2.4666666666666663,-1.7333333333333343,4.833333333333334,normal,8.4,True,False,False,False,9,autumn,3,False
2025-09-12,19.0,12.4,15.3,5.5,5.5,0.0,7.0,16.9,40.0,38792.18,2.42,False,255,17.466666666666665,2.0,-2.1666666666666643,3.5,cold,6.6,True,False,False,False,9,autumn,4,False
2025-09-13,21.0,10.2,14.8,3.3,3.3,0.0,1.0,16.0,38.9,33542.43,2.53,False,256,15.5,3.6333333333333333,-0.6999999999999993,-0.3333333333333335,normal,10.8,True,False,False,False,9,autumn,5,True
2025-09-14,18.0,12.3,15.1,0.9,0.9,0.0,7.0,13.4,32.4,21917.1,1.92,False,257,14.299999999999999,2.6333333333333333,0.8000000000000007,-1.7333333333333334,normal,5.699999999999999,False,False,False,False,9,autumn,6,True
2025-09-15,21.2,11.4,16.2,5.9,5.9,0.0,11.0,19.0,47.2,32919.77,2.02,False,258,15.666666666666666,2.3000000000000003,0.5333333333333332,3.6,normal,9.799999999999999,True,False,False,False,9,autumn,0,False
2025-09-16,17.8,12.4,15.5,0.5,0.5,0.0,4.0,28.9,63.4,31220.66,2.98,False,259,16.0,0.16666666666666666,-0.5,0.33333333333333337,normal,5.4,False,False,False,False,9,autumn,1,False
2025-09-17,17.8,11.4,14.2,0.3,0.3,0.0,3.0,22.2,48.2,32979.4,2.17,False,260,16.566666666666666,2.2666666666666666,-2.366666666666667,-1.9666666666666666,cold,6.4,False,False,False,False,9,autumn,2,False
2025-09-18,19.4,13.6,17.1,0.5,0.5,0.0,3.0,21.4,49.7,1082.81,1.49,False,261,19.099999999999998,0.3333333333333333,-1.9999999999999964,0.16666666666666669,normal,5.799999999999999,False,False,False,False,9,autumn,3,False
2025-09-19,22.9,15.8,19.1,0.0,0.0,0.0,0.0,15.5,36.0,37091.84,2.34,False,262,18.8,0.03333333333333333,0.3000000000000007,-0.03333333333333333,normal,7.099999999999998,False,False,False,False,9,autumn,4,False
2025-09-20,27.1,15.1,20.5,0.0,0.0,0.0,0.0,12.3,23.8,40448.17,3.07,False,263,19.433333333333334,0.03333333333333333,1.0666666666666664,-0.03333333333333333,normal,12.000000000000002,False,True,False,False,9,autumn,5,True
2025-09-21,25.4,14.3,19.7,0.2,0.2,0.0,1.0,19.7,42.5,36672.19,2.7,False,264,19.266666666666666,0.06666666666666667,0.43333333333333357,0.13333333333333336,normal,11.099999999999998,False,True,False,False,9,autumn,6,True
2025-09-22,15.1,9.6,12.7,1.8,1.8,0.0,5.0,12.8,29.5,5696.55,1.26,False,265,15.533333333333331,1.8666666666666665,-2.833333333333332,-0.06666666666666643,cold,5.5,True,False,False,False,9,autumn,0,False
2025-09-23,15.6,6.2,10.9,0.1,0.1,0.0,1.0,11.2,22.7,39718.93,2.04,False,266,14.166666666666666,0.03333333333333333,-3.2666666666666657,0.06666666666666668,cold,9.399999999999999,False,False,False,False,9,autumn,1,False
2025-09-24,15.5,6.4,10.8,0.0,0.0,0.0,0.0,19.2,43.2,39476.37,2.51,False,267,14.033333333333331,0.0,-3.2333333333333307,0.0,cold,9.1,False,False,False,False,9,autumn,2,False
2025-09-25,14.2,7.7,11.2,0.2,0.2,0.0,1.0,23.7,53.3,34696.72,2.69,False,268,13.666666666666666,3.933333333333333,-2.466666666666667,-3.733333333333333,cold,6.499999999999999,False,False,False,False,9,autumn,3,False
2025-09-26,15.1,10.2,12.1,0.2,0.2,0.0,2.0,19.2,44.3,25100.71,2.26,False,269,15.0,0.9666666666666668,-2.9000000000000004,-0.7666666666666668,cold,4.9,False,False,False,False,9,autumn,4,False
2025-09-27,17.8,9.5,13.1,0.0,0.0,0.0,0.0,16.1,34.2,37662.76,2.51,False,270,16.166666666666668,1.6333333333333335,-3.066666666666668,-1.6333333333333335,cold,8.3,False,False,False,False,9,autumn,5,True
2025-09-28,17.7,7.6,12.1,0.0,0.0,0.0,0.0,11.4,26.3,37707.16,2.29,False,271,15.966666666666667,0.3333333333333333,-3.866666666666667,-0.3333333333333333,cold,10.1,False,False,False,False,9,autumn,6,True
2025-09-29,16.0,6.9,11.2,0.0,0.0,0.0,0.0,13.5,27.7,37102.55,1.95,False,272,13.966666666666667,0.6,-2.7666666666666675,-0.6,cold,9.1,False,False,False,False,9,autumn,0,False
2025-09-30,13.0,5.5,9.3,0.0,0.0,0.0,0.0,12.4,31.3,35874.88,1.68,False,273,11.5,0.0,-2.1999999999999993,0.0,cold,7.5,False,False,False,False,9,autumn,1,False
2025-10-01,12.4,5.2,8.7,0.1,0.1,0.0,1.0,12.6,30.2,25068.34,1.24,False,274,11.700000000000001,0.13333333333333333,-3.0000000000000018,-0.033333333333333326,cold,7.2,False,False,False,False,10,autumn,2,False
2025-10-02,14.2,3.9,8.6,0.0,0.0,0.0,0.0,6.0,14.8,36484.49,1.54,False,275,12.433333333333332,4.066666666666666,-3.833333333333332,-4.066666666666666,cold,10.299999999999999,False,False,True,False,10,autumn,3,False
2025-10-03,13.9,2.5,8.3,0.0,0.0,0.0,0.0,13.0,25.9,36120.9,1.63,False,276,11.933333333333332,4.633333333333333,-3.633333333333331,-4.633333333333333,cold,11.4,False,False,True,False,10,autumn,4,False
2025-10-04,12.9,6.5,9.4,7.9,7.9,0.0,11.0,24.2,53.3,0.0,0.97,False,277,11.6,4.2,-2.1999999999999993,3.7,cold,6.4,True,False,False,False,10,autumn,5,True
2025-10-05,13.9,8.9,11.3,0.8,0.8,0.0,4.0,25.7,56.5,33626.26,1.79,False,278,12.133333333333335,0.8666666666666667,-0.8333333333333339,-0.06666666666666665,normal,5.0,False,False,False,False,10,autumn,6,True
2025-10-06,14.9,9.9,12.0,2.4,2.4,0.0,5.0,29.3,65.9,30759.84,1.56,False,279,12.466666666666667,1.4000000000000001,-0.4666666666666668,0.9999999999999998,normal,5.0,True,False,False,False,10,autumn,0,False
2025-10-07,14.9,8.6,11.9,1.4,1.4,0.0,6.0,9.6,20.9,0.0,0.59,False,280,12.333333333333334,4.333333333333333,-0.43333333333333357,-2.933333333333333,normal,6.300000000000001,True,False,False,False,10,autumn,1,False
2025-10-08,15.8,12.4,14.0,3.3,3.3,0.0,18.0,11.7,25.6,0.0,0.64,False,281,12.333333333333334,1.6333333333333335,1.666666666666666,1.6666666666666663,normal,3.4000000000000004,True,False,False,False,10,autumn,2,False
2025-10-09,14.7,11.6,12.9,0.7,0.7,0.0,4.0,15.7,38.5,20001.33,1.32,False,282,12.9,3.266666666666666,0.0,-2.5666666666666664,normal,3.0999999999999996,False,False,False,False,10,autumn,3,False
2025-10-10,14.7,11.6,13.4,1.4,1.4,0.0,11.0,25.6,59.4,10801.89,1.15,False,283,14.5,4.133333333333334,-1.0999999999999996,-2.733333333333334,normal,3.0999999999999996,True,False,False,False,10,autumn,4,False
2025-10-11,16.3,11.6,14.1,0.4,0.4,0.0,4.0,22.5,54.0,9024.74,1.31,False,284,15.866666666666667,1.0333333333333334,-1.7666666666666675,-0.6333333333333334,normal,4.700000000000001,False,False,False,False,10,autumn,5,True
